@relation elecDS
@attribute date numeric
@attribute day {'1','2','3','4','5','6','7'}
@attribute period numeric
@attribute nswprice numeric
@attribute nswdemand numeric
@attribute class {'DOWN','UP'}
@data
0.468873,'3',0.382979,0.050618,0.53853,'UP'
0.468873,'3',0.404255,0.050228,0.520678,'UP'
0.468873,'3',0.425532,0.044704,0.514728,'UP'
0.468873,'3',0.446809,0.043473,0.511455,'UP'
0.468873,'3',0.468085,0.043953,0.501934,'UP'
0.468873,'3',0.489362,0.040591,0.495537,'UP'
0.468873,'3',0.510638,0.03888,0.494049,'UP'
0.468873,'3',0.531915,0.030323,0.480214,'DOWN'
0.468873,'3',0.553191,0.029362,0.474115,'DOWN'
0.468873,'3',0.574468,0.028912,0.464296,'DOWN'
0.468873,'3',0.595745,0.0269,0.43975,'DOWN'
0.468873,'3',0.617021,0.027711,0.442725,'DOWN'
0.468873,'3',0.638298,0.027951,0.461172,'DOWN'
0.468873,'3',0.659574,0.035277,0.474561,'UP'
0.468873,'3',0.680851,0.029272,0.466082,'DOWN'
0.468873,'3',0.702128,0.029122,0.467867,'DOWN'
0.468873,'3',0.723404,0.028191,0.450164,'DOWN'
0.468873,'3',0.744681,0.028011,0.439155,'DOWN'
0.468873,'3',0.765957,0.027951,0.42889,'DOWN'
0.468873,'3',0.787234,0.027981,0.426361,'DOWN'
0.468873,'3',0.808511,0.027981,0.421154,'DOWN'
0.468873,'3',0.829787,0.027111,0.404046,'DOWN'
0.468873,'3',0.851064,0.027681,0.367301,'DOWN'
0.468873,'3',0.87234,0.02645,0.333234,'DOWN'
0.468873,'3',0.893617,0.027891,0.375037,'DOWN'
0.468873,'3',0.914894,0.027201,0.383814,'DOWN'
0.468873,'3',0.93617,0.028402,0.408063,'DOWN'
0.468873,'3',0.957447,0.028041,0.421303,'DOWN'
0.468873,'3',0.978723,0.034136,0.425022,'UP'
0.468873,'3',1,0.028522,0.407914,'DOWN'
0.468917,'4',0,0.027111,0.37355,'DOWN'
0.468917,'4',0.021277,0.027921,0.314936,'DOWN'
0.468917,'4',0.042553,0.032365,0.262124,'UP'
0.468917,'4',0.06383,0.028522,0.212288,'DOWN'
0.468917,'4',0.085106,0.027351,0.175841,'DOWN'
0.468917,'4',0.106383,0.02693,0.144154,'DOWN'
0.468917,'4',0.12766,0.02579,0.133591,'DOWN'
0.468917,'4',0.148936,0.025459,0.135674,'DOWN'
0.468917,'4',0.170213,0.027381,0.166022,'DOWN'
0.468917,'4',0.191489,0.032725,0.208569,'UP'
0.468917,'4',0.212766,0.038399,0.285481,'UP'
0.468917,'4',0.234043,0.041912,0.37355,'UP'
0.468917,'4',0.255319,0.037048,0.392443,'UP'
0.468917,'4',0.276596,0.048637,0.453139,'UP'
0.468917,'4',0.297872,0.044764,0.474412,'UP'
0.468917,'4',0.319149,0.043323,0.480661,'UP'
0.468917,'4',0.340426,0.054161,0.526927,'UP'
0.468917,'4',0.361702,0.054762,0.542398,'UP'
0.468917,'4',0.382979,0.054191,0.536001,'UP'
0.468917,'4',0.404255,0.05233,0.524546,'UP'
0.468917,'4',0.425532,0.050168,0.519935,'UP'
0.468917,'4',0.446809,0.050348,0.518744,'UP'
0.468917,'4',0.468085,0.049958,0.515323,'UP'
0.468917,'4',0.489362,0.047406,0.506843,'UP'
0.468917,'4',0.510638,0.047856,0.507438,'UP'
0.468917,'4',0.531915,0.049297,0.493157,'UP'
0.468917,'4',0.553191,0.048967,0.48676,'UP'
0.468917,'4',0.574468,0.048307,0.480065,'UP'
0.468917,'4',0.595745,0.046385,0.473966,'UP'
0.468917,'4',0.617021,0.047976,0.480065,'UP'
0.468917,'4',0.638298,0.047016,0.487652,'UP'
0.468917,'4',0.659574,0.047826,0.489586,'UP'
0.468917,'4',0.680851,0.042843,0.481404,'UP'
0.468917,'4',0.702128,0.043113,0.472925,'UP'
0.468917,'4',0.723404,0.032545,0.445254,'DOWN'
0.468917,'4',0.744681,0.029572,0.437519,'DOWN'
0.468917,'4',0.765957,0.029032,0.422642,'DOWN'
0.468917,'4',0.787234,0.029122,0.428741,'DOWN'
0.468917,'4',0.808511,0.029182,0.43737,'DOWN'
0.468917,'4',0.829787,0.029122,0.41684,'DOWN'
0.468917,'4',0.851064,0.028882,0.383963,'DOWN'
0.468917,'4',0.87234,0.027861,0.342904,'DOWN'
0.468917,'4',0.893617,0.028792,0.385451,'DOWN'
0.468917,'4',0.914894,0.028312,0.404195,'DOWN'
0.468917,'4',0.93617,0.028342,0.423237,'DOWN'
0.468917,'4',0.957447,0.028342,0.428295,'DOWN'
0.468917,'4',0.978723,0.03882,0.434097,'UP'
0.468917,'4',1,0.029783,0.407914,'DOWN'
0.468962,'5',0,0.028312,0.375632,'DOWN'
0.468962,'5',0.021277,0.027801,0.320292,'DOWN'
0.468962,'5',0.042553,0.033445,0.260339,'DOWN'
0.468962,'5',0.06383,0.028221,0.212734,'DOWN'
0.468962,'5',0.085106,0.027951,0.173014,'DOWN'
0.468962,'5',0.106383,0.02657,0.146385,'DOWN'
0.468962,'5',0.12766,0.02648,0.131657,'DOWN'
0.468962,'5',0.148936,0.025549,0.133591,'DOWN'
0.468962,'5',0.170213,0.027621,0.161708,'DOWN'
0.468962,'5',0.191489,0.030353,0.203808,'DOWN'
0.468962,'5',0.212766,0.035367,0.278935,'DOWN'
0.468962,'5',0.234043,0.037889,0.370128,'DOWN'
0.468962,'5',0.255319,0.031884,0.377864,'DOWN'
0.468962,'5',0.276596,0.044104,0.437072,'UP'
0.468962,'5',0.297872,0.036388,0.451949,'DOWN'
0.468962,'5',0.319149,0.042662,0.461024,'UP'
0.468962,'5',0.340426,0.050318,0.511901,'UP'
0.468962,'5',0.361702,0.054161,0.530497,'UP'
0.468962,'5',0.382979,0.05299,0.526927,'UP'
0.468962,'5',0.404255,0.051459,0.518447,'UP'
0.468962,'5',0.425532,0.055902,0.514728,'UP'
0.468962,'5',0.446809,0.054221,0.514728,'UP'
0.468962,'5',0.468085,0.054221,0.514877,'UP'
0.468962,'5',0.489362,0.056023,0.513091,'UP'
0.468962,'5',0.510638,0.056413,0.509372,'UP'
0.468962,'5',0.531915,0.056713,0.50476,'UP'
0.468962,'5',0.553191,0.056113,0.508926,'UP'
0.468962,'5',0.574468,0.055542,0.503124,'UP'
0.468962,'5',0.595745,0.054371,0.498512,'UP'
0.468962,'5',0.617021,0.053381,0.499405,'UP'
0.468962,'5',0.638298,0.054401,0.502529,'UP'
0.468962,'5',0.659574,0.053381,0.495388,'UP'
0.468962,'5',0.680851,0.050618,0.482594,'UP'
0.468962,'5',0.702128,0.056083,0.483933,'UP'
0.468962,'5',0.723404,0.046325,0.462362,'UP'
0.468962,'5',0.744681,0.030443,0.447337,'DOWN'
0.468962,'5',0.765957,0.029092,0.427551,'DOWN'
0.468962,'5',0.787234,0.029182,0.447337,'DOWN'
0.468962,'5',0.808511,0.029903,0.46266,'DOWN'
0.468962,'5',0.829787,0.029302,0.445998,'DOWN'
0.468962,'5',0.851064,0.028732,0.40003,'DOWN'
0.468962,'5',0.87234,0.028041,0.362392,'DOWN'
0.468962,'5',0.893617,0.028882,0.397352,'DOWN'
0.468962,'5',0.914894,0.028762,0.413419,'DOWN'
0.468962,'5',0.93617,0.028492,0.430378,'DOWN'
0.468962,'5',0.957447,0.028402,0.435287,'DOWN'
0.468962,'5',0.978723,0.035517,0.431568,'DOWN'
0.468962,'5',1,0.029963,0.413865,'DOWN'
0.469006,'6',0,0.029092,0.38069,'DOWN'
0.469006,'6',0.021277,0.028822,0.325052,'DOWN'
0.469006,'6',0.042553,0.031434,0.266587,'DOWN'
0.469006,'6',0.06383,0.028281,0.219131,'DOWN'
0.469006,'6',0.085106,0.028281,0.181642,'DOWN'
0.469006,'6',0.106383,0.02609,0.156501,'DOWN'
0.469006,'6',0.12766,0.027711,0.142666,'DOWN'
0.469006,'6',0.148936,0.028191,0.146236,'DOWN'
0.469006,'6',0.170213,0.031734,0.171526,'DOWN'
0.469006,'6',0.191489,0.03918,0.212883,'DOWN'
0.469006,'6',0.212766,0.03981,0.290539,'DOWN'
0.469006,'6',0.234043,0.046806,0.380542,'UP'
0.469006,'6',0.255319,0.050648,0.376079,'UP'
0.469006,'6',0.276596,0.056983,0.432758,'UP'
0.469006,'6',0.297872,0.050919,0.459982,'UP'
0.469006,'6',0.319149,0.048337,0.478429,'UP'
0.469006,'6',0.340426,0.055662,0.52172,'UP'
0.469006,'6',0.361702,0.054311,0.552812,'UP'
0.469006,'6',0.382979,0.052,0.551175,'UP'
0.469006,'6',0.404255,0.05278,0.548795,'UP'
0.469006,'6',0.425532,0.054281,0.550878,'UP'
0.469006,'6',0.446809,0.057644,0.558465,'UP'
0.469006,'6',0.468085,0.057193,0.553555,'UP'
0.469006,'6',0.489362,0.056203,0.55668,'UP'
0.469006,'6',0.510638,0.058154,0.559357,'UP'
0.469006,'6',0.531915,0.057223,0.549688,'UP'
0.469006,'6',0.553191,0.053291,0.546266,'UP'
0.469006,'6',0.574468,0.05284,0.538828,'UP'
0.469006,'6',0.595745,0.047346,0.529604,'UP'
0.469006,'6',0.617021,0.048006,0.529604,'UP'
0.469006,'6',0.638298,0.047616,0.524695,'UP'
0.469006,'6',0.659574,0.049748,0.518149,'UP'
0.469006,'6',0.680851,0.046986,0.495983,'UP'
0.469006,'6',0.702128,0.045755,0.477239,'UP'
0.469006,'6',0.723404,0.037889,0.440196,'DOWN'
0.469006,'6',0.744681,0.030743,0.414609,'DOWN'
0.469006,'6',0.765957,0.030473,0.398096,'DOWN'
0.469006,'6',0.787234,0.036117,0.417287,'DOWN'
0.469006,'6',0.808511,0.041762,0.423386,'UP'
0.469006,'6',0.829787,0.037709,0.398988,'DOWN'
0.469006,'6',0.851064,0.038759,0.380988,'DOWN'
0.469006,'6',0.87234,0.030263,0.339482,'DOWN'
0.469006,'6',0.893617,0.038369,0.382327,'DOWN'
0.469006,'6',0.914894,0.037919,0.401517,'DOWN'
0.469006,'6',0.93617,0.043293,0.428444,'UP'
0.469006,'6',0.957447,0.044524,0.429932,'UP'
0.469006,'6',0.978723,0.051759,0.414758,'UP'
0.469006,'6',1,0.050138,0.395716,'UP'
0.46905,'7',0,0.034136,0.36269,'DOWN'
0.46905,'7',0.021277,0.027921,0.299762,'DOWN'
0.46905,'7',0.042553,0.037949,0.238471,'DOWN'
0.46905,'7',0.06383,0.040471,0.189527,'DOWN'
0.46905,'7',0.085106,0.032034,0.153823,'DOWN'
0.46905,'7',0.106383,0.030593,0.126004,'DOWN'
0.46905,'7',0.12766,0.027291,0.105921,'DOWN'
0.46905,'7',0.148936,0.02654,0.100268,'DOWN'
0.46905,'7',0.170213,0.027621,0.10607,'DOWN'
0.46905,'7',0.191489,0.028972,0.121392,'DOWN'
0.46905,'7',0.212766,0.035067,0.145641,'DOWN'
0.46905,'7',0.234043,0.032004,0.180155,'DOWN'
0.46905,'7',0.255319,0.031974,0.220024,'DOWN'
0.46905,'7',0.276596,0.036958,0.286671,'DOWN'
0.46905,'7',0.297872,0.03915,0.337102,'DOWN'
0.46905,'7',0.319149,0.043383,0.377864,'UP'
0.46905,'7',0.340426,0.047946,0.414758,'UP'
0.46905,'7',0.361702,0.048877,0.432907,'UP'
0.46905,'7',0.382979,0.048457,0.427849,'UP'
0.46905,'7',0.404255,0.045845,0.416394,'UP'
0.46905,'7',0.425532,0.044764,0.409402,'UP'
0.46905,'7',0.446809,0.045575,0.398245,'UP'
0.46905,'7',0.468085,0.043203,0.388277,'UP'
0.46905,'7',0.489362,0.036298,0.372062,'DOWN'
0.46905,'7',0.510638,0.040501,0.360161,'DOWN'
0.46905,'7',0.531915,0.038549,0.345879,'DOWN'
0.46905,'7',0.553191,0.041281,0.34216,'UP'
0.46905,'7',0.574468,0.032965,0.325647,'DOWN'
0.46905,'7',0.595745,0.029182,0.319845,'DOWN'
0.46905,'7',0.617021,0.028882,0.320292,'DOWN'
0.46905,'7',0.638298,0.029092,0.324755,'DOWN'
0.46905,'7',0.659574,0.030083,0.335466,'DOWN'
0.46905,'7',0.680851,0.031224,0.324011,'DOWN'
0.46905,'7',0.702128,0.036177,0.346177,'DOWN'
0.46905,'7',0.723404,0.043023,0.354656,'UP'
0.46905,'7',0.744681,0.03987,0.347813,'UP'
0.46905,'7',0.765957,0.029572,0.339929,'DOWN'
0.46905,'7',0.787234,0.032395,0.346325,'DOWN'
0.46905,'7',0.808511,0.048337,0.343499,'UP'
0.46905,'7',0.829787,0.044073,0.3313,'UP'
0.46905,'7',0.851064,0.041401,0.301101,'UP'
0.46905,'7',0.87234,0.036868,0.277745,'DOWN'
0.46905,'7',0.893617,0.041642,0.299018,'UP'
0.46905,'7',0.914894,0.034887,0.297977,'DOWN'
0.46905,'7',0.93617,0.029122,0.30125,'DOWN'
0.46905,'7',0.957447,0.027831,0.29515,'DOWN'
0.46905,'7',0.978723,0.037198,0.285332,'UP'
0.46905,'7',1,0.028942,0.241446,'DOWN'
0.469094,'1',0,0.031464,0.211247,'DOWN'
0.469094,'1',0.021277,0.028161,0.180601,'DOWN'
0.469094,'1',0.042553,0.028191,0.141625,'DOWN'
0.469094,'1',0.06383,0.027591,0.110979,'DOWN'
0.469094,'1',0.085106,0.028792,0.082565,'DOWN'
0.469094,'1',0.106383,0.025639,0.068283,'DOWN'
0.469094,'1',0.12766,0.024799,0.058911,'DOWN'
0.469094,'1',0.148936,0.023358,0.055787,'DOWN'
0.469094,'1',0.170213,0.022337,0.058316,'DOWN'
0.469094,'1',0.191489,0.024529,0.063969,'DOWN'
0.469094,'1',0.212766,0.023868,0.074383,'DOWN'
0.469094,'1',0.234043,0.024769,0.095656,'DOWN'
0.469094,'1',0.255319,0.025639,0.123475,'DOWN'
0.469094,'1',0.276596,0.02633,0.167956,'DOWN'
0.469094,'1',0.297872,0.02621,0.214371,'DOWN'
0.469094,'1',0.319149,0.027951,0.263761,'DOWN'
0.469094,'1',0.340426,0.028312,0.313746,'DOWN'
0.469094,'1',0.361702,0.029182,0.341565,'DOWN'
0.469094,'1',0.382979,0.029452,0.347664,'DOWN'
0.469094,'1',0.404255,0.029182,0.343945,'DOWN'
0.469094,'1',0.425532,0.029362,0.333829,'DOWN'
0.469094,'1',0.446809,0.029362,0.330259,'DOWN'
0.469094,'1',0.468085,0.029362,0.323416,'DOWN'
0.469094,'1',0.489362,0.029152,0.299762,'DOWN'
0.469094,'1',0.510638,0.028822,0.294109,'DOWN'
0.469094,'1',0.531915,0.028702,0.278935,'DOWN'
0.469094,'1',0.553191,0.029032,0.267331,'DOWN'
0.469094,'1',0.574468,0.029873,0.25543,'DOWN'
0.469094,'1',0.595745,0.027681,0.251711,'DOWN'
0.469094,'1',0.617021,0.028281,0.25781,'DOWN'
0.469094,'1',0.638298,0.028432,0.259149,'DOWN'
0.469094,'1',0.659574,0.030954,0.274026,'UP'
0.469094,'1',0.680851,0.029152,0.267034,'DOWN'
0.469094,'1',0.702128,0.034526,0.297679,'UP'
0.469094,'1',0.723404,0.035097,0.316572,'UP'
0.469094,'1',0.744681,0.031374,0.327879,'UP'
0.469094,'1',0.765957,0.029062,0.334573,'DOWN'
0.469094,'1',0.787234,0.029152,0.348706,'DOWN'
0.469094,'1',0.808511,0.043413,0.360012,'UP'
0.469094,'1',0.829787,0.044043,0.353615,'UP'
0.469094,'1',0.851064,0.041912,0.321928,'UP'
0.469094,'1',0.87234,0.033415,0.286522,'UP'
0.469094,'1',0.893617,0.035637,0.299316,'UP'
0.469094,'1',0.914894,0.032575,0.298274,'UP'
0.469094,'1',0.93617,0.035247,0.30363,'UP'
0.469094,'1',0.957447,0.037649,0.286373,'UP'
0.469094,'1',0.978723,0.041492,0.277596,'UP'
0.469094,'1',1,0.03957,0.246802,'UP'
0.469139,'2',0,0.031044,0.220768,'UP'
0.469139,'2',0.021277,0.027891,0.196519,'DOWN'
0.469139,'2',0.042553,0.036418,0.163642,'UP'
0.469139,'2',0.06383,0.027741,0.141029,'DOWN'
0.469139,'2',0.085106,0.02594,0.114252,'DOWN'
0.469139,'2',0.106383,0.024979,0.102053,'DOWN'
0.469139,'2',0.12766,0.024739,0.097441,'DOWN'
0.469139,'2',0.148936,0.02585,0.109342,'DOWN'
0.469139,'2',0.170213,0.028191,0.135971,'DOWN'
0.469139,'2',0.191489,0.038069,0.184469,'UP'
0.469139,'2',0.212766,0.037348,0.261083,'UP'
0.469139,'2',0.234043,0.046055,0.345433,'UP'
0.469139,'2',0.255319,0.046505,0.361202,'UP'
0.469139,'2',0.276596,0.050108,0.426807,'UP'
0.469139,'2',0.297872,0.047586,0.452841,'UP'
0.469139,'2',0.319149,0.049297,0.470098,'UP'
0.469139,'2',0.340426,0.059175,0.523059,'UP'
0.469139,'2',0.361702,0.065059,0.541059,'UP'
0.469139,'2',0.382979,0.060196,0.539274,'UP'
0.469139,'2',0.404255,0.054672,0.531687,'UP'
0.469139,'2',0.425532,0.054521,0.531836,'UP'
0.469139,'2',0.446809,0.059055,0.536894,'UP'
0.469139,'2',0.468085,0.058995,0.535555,'UP'
0.469139,'2',0.489362,0.058274,0.534514,'UP'
0.469139,'2',0.510638,0.061126,0.544927,'UP'
0.469139,'2',0.531915,0.086105,0.537489,'UP'
0.469139,'2',0.553191,0.089228,0.544332,'UP'
0.469139,'2',0.574468,0.062477,0.538233,'UP'
0.469139,'2',0.595745,0.059865,0.535257,'UP'
0.469139,'2',0.617021,0.070704,0.540464,'UP'
0.469139,'2',0.638298,0.076408,0.53972,'UP'
0.469139,'2',0.659574,0.076468,0.529604,'UP'
0.469139,'2',0.680851,0.058424,0.521125,'UP'
0.469139,'2',0.702128,0.058334,0.526034,'UP'
0.469139,'2',0.723404,0.050799,0.505504,'UP'
0.469139,'2',0.744681,0.047436,0.464594,'UP'
0.469139,'2',0.765957,0.043233,0.438411,'DOWN'
0.469139,'2',0.787234,0.041792,0.434841,'DOWN'
0.469139,'2',0.808511,0.042722,0.433502,'DOWN'
0.469139,'2',0.829787,0.037589,0.409104,'DOWN'
0.469139,'2',0.851064,0.029933,0.384558,'DOWN'
0.469139,'2',0.87234,0.027861,0.344094,'DOWN'
0.469139,'2',0.893617,0.029152,0.38069,'DOWN'
0.469139,'2',0.914894,0.028011,0.392294,'DOWN'
0.469139,'2',0.93617,0.028912,0.408361,'DOWN'
0.469139,'2',0.957447,0.030083,0.415204,'DOWN'
0.469139,'2',0.978723,0.041672,0.415948,'DOWN'
0.469139,'2',1,0.037979,0.396162,'DOWN'
0.469183,'3',0,0.029723,0.359714,'DOWN'
0.469183,'3',0.021277,0.028732,0.303035,'DOWN'
0.469183,'3',0.042553,0.029002,0.247248,'DOWN'
0.469183,'3',0.06383,0.030293,0.210652,'DOWN'
0.469183,'3',0.085106,0.028312,0.158137,'DOWN'
0.469183,'3',0.106383,0.027861,0.139393,'DOWN'
0.469183,'3',0.12766,0.027891,0.126748,'DOWN'
0.469183,'3',0.148936,0.027861,0.131062,'DOWN'
0.469183,'3',0.170213,0.030653,0.155311,'DOWN'
0.469183,'3',0.191489,0.037168,0.192651,'DOWN'
0.469183,'3',0.212766,0.040411,0.277298,'DOWN'
0.469183,'3',0.234043,0.048847,0.367301,'UP'
0.469183,'3',0.255319,0.049237,0.381137,'UP'
0.469183,'3',0.276596,0.055572,0.444808,'UP'
0.469183,'3',0.297872,0.050739,0.476346,'UP'
0.469183,'3',0.319149,0.053351,0.497917,'UP'
0.469183,'3',0.340426,0.088898,0.549836,'UP'
0.469183,'3',0.361702,0.087036,0.57468,'UP'
0.469183,'3',0.382979,0.103849,0.572449,'UP'
0.469183,'3',0.404255,0.089738,0.56873,'UP'
0.469183,'3',0.425532,0.071815,0.576019,'UP'
0.469183,'3',0.446809,0.090429,0.583904,'UP'
0.469183,'3',0.468085,0.082443,0.580184,'UP'
0.469183,'3',0.489362,0.090399,0.584052,'UP'
0.469183,'3',0.510638,0.095773,0.591937,'UP'
0.469183,'3',0.531915,0.096463,0.593573,'UP'
0.469183,'3',0.553191,0.099436,0.600863,'UP'
0.469183,'3',0.574468,0.098325,0.596549,'UP'
0.469183,'3',0.595745,0.083493,0.598929,'UP'
0.469183,'3',0.617021,0.096914,0.607111,'UP'
0.469183,'3',0.638298,0.103759,0.605623,'UP'
0.469183,'3',0.659574,0.107662,0.619161,'UP'
0.469183,'3',0.680851,0.094242,0.605772,'UP'
0.469183,'3',0.702128,0.073496,0.590003,'UP'
0.469183,'3',0.723404,0.056053,0.554597,'DOWN'
0.469183,'3',0.744681,0.05251,0.532282,'DOWN'
0.469183,'3',0.765957,0.049598,0.517554,'DOWN'
0.469183,'3',0.787234,0.050198,0.524844,'DOWN'
0.469183,'3',0.808511,0.050829,0.528563,'DOWN'
0.469183,'3',0.829787,0.050799,0.500893,'DOWN'
0.469183,'3',0.851064,0.047706,0.460428,'DOWN'
0.469183,'3',0.87234,0.043293,0.417138,'DOWN'
0.469183,'3',0.893617,0.046385,0.441982,'DOWN'
0.469183,'3',0.914894,0.0399,0.441535,'DOWN'
0.469183,'3',0.93617,0.044944,0.448081,'DOWN'
0.469183,'3',0.957447,0.043353,0.442725,'DOWN'
0.469183,'3',0.978723,0.046535,0.435585,'DOWN'
0.469183,'3',1,0.045575,0.410443,'DOWN'
0.469227,'4',0,0.036838,0.375483,'DOWN'
0.469227,'4',0.021277,0.031194,0.306903,'DOWN'
0.469227,'4',0.042553,0.033505,0.251413,'DOWN'
0.469227,'4',0.06383,0.031584,0.20961,'DOWN'
0.469227,'4',0.085106,0.028312,0.173014,'DOWN'
0.469227,'4',0.106383,0.027891,0.155311,'DOWN'
0.469227,'4',0.12766,0.027981,0.145492,'DOWN'
0.469227,'4',0.148936,0.027951,0.147278,'DOWN'
0.469227,'4',0.170213,0.038039,0.176436,'DOWN'
0.469227,'4',0.191489,0.043863,0.215858,'DOWN'
0.469227,'4',0.212766,0.042422,0.294555,'DOWN'
0.469227,'4',0.234043,0.046896,0.380542,'DOWN'
0.469227,'4',0.255319,0.045935,0.385153,'DOWN'
0.469227,'4',0.276596,0.049418,0.449271,'DOWN'
0.469227,'4',0.297872,0.048187,0.474561,'DOWN'
0.469227,'4',0.319149,0.050378,0.49033,'DOWN'
0.469227,'4',0.340426,0.064039,0.551026,'UP'
0.469227,'4',0.361702,0.094812,0.569771,'UP'
0.469227,'4',0.382979,0.062147,0.564564,'UP'
0.469227,'4',0.404255,0.056773,0.562779,'DOWN'
0.469227,'4',0.425532,0.055963,0.561589,'DOWN'
0.469227,'4',0.446809,0.056713,0.562184,'DOWN'
0.469227,'4',0.468085,0.055842,0.559655,'DOWN'
0.469227,'4',0.489362,0.055422,0.558316,'DOWN'
0.469227,'4',0.510638,0.057884,0.563076,'UP'
0.469227,'4',0.531915,0.056653,0.563076,'UP'
0.469227,'4',0.553191,0.055933,0.558167,'UP'
0.469227,'4',0.574468,0.054551,0.542844,'UP'
0.469227,'4',0.595745,0.051279,0.529307,'DOWN'
0.469227,'4',0.617021,0.050378,0.528712,'DOWN'
0.469227,'4',0.638298,0.054672,0.534216,'UP'
0.469227,'4',0.659574,0.055482,0.535257,'UP'
0.469227,'4',0.680851,0.05236,0.52053,'UP'
0.469227,'4',0.702128,0.049508,0.508777,'UP'
0.469227,'4',0.723404,0.046025,0.482148,'DOWN'
0.469227,'4',0.744681,0.043533,0.462214,'DOWN'
0.469227,'4',0.765957,0.033175,0.444511,'DOWN'
0.469227,'4',0.787234,0.031314,0.447783,'DOWN'
0.469227,'4',0.808511,0.034556,0.451354,'DOWN'
0.469227,'4',0.829787,0.032755,0.435138,'DOWN'
0.469227,'4',0.851064,0.030653,0.399732,'DOWN'
0.469227,'4',0.87234,0.029092,0.354954,'DOWN'
0.469227,'4',0.893617,0.035067,0.400625,'DOWN'
0.469227,'4',0.914894,0.030203,0.412229,'DOWN'
0.469227,'4',0.93617,0.037108,0.431717,'DOWN'
0.469227,'4',0.957447,0.038639,0.430675,'DOWN'
0.469227,'4',0.978723,0.045184,0.426956,'UP'
0.469227,'4',1,0.044164,0.403749,'DOWN'
0.469271,'5',0,0.034736,0.365665,'DOWN'
0.469271,'5',0.021277,0.030083,0.314341,'DOWN'
0.469271,'5',0.042553,0.033385,0.256769,'DOWN'
0.469271,'5',0.06383,0.033055,0.218536,'DOWN'
0.469271,'5',0.085106,0.030233,0.179857,'DOWN'
0.469271,'5',0.106383,0.028071,0.138947,'DOWN'
0.469271,'5',0.12766,0.027951,0.113062,'DOWN'
0.469271,'5',0.148936,0.028041,0.125855,'DOWN'
0.469271,'5',0.170213,0.035967,0.17108,'DOWN'
0.469271,'5',0.191489,0.03918,0.214519,'DOWN'
0.469271,'5',0.212766,0.03999,0.291431,'DOWN'
0.469271,'5',0.234043,0.046535,0.368789,'UP'
0.469271,'5',0.255319,0.046595,0.385451,'UP'
0.469271,'5',0.276596,0.051369,0.443023,'UP'
0.469271,'5',0.297872,0.048787,0.470544,'UP'
0.469271,'5',0.319149,0.048997,0.489735,'UP'
0.469271,'5',0.340426,0.054551,0.543291,'UP'
0.469271,'5',0.361702,0.060106,0.563969,'UP'
0.469271,'5',0.382979,0.057013,0.560101,'UP'
0.469271,'5',0.404255,0.057314,0.554299,'UP'
0.469271,'5',0.425532,0.057013,0.556084,'UP'
0.469271,'5',0.446809,0.057524,0.549241,'UP'
0.469271,'5',0.468085,0.057824,0.558465,'UP'
0.469271,'5',0.489362,0.057133,0.563374,'UP'
0.469271,'5',0.510638,0.056863,0.555192,'UP'
0.469271,'5',0.531915,0.060076,0.56263,'UP'
0.469271,'5',0.553191,0.057824,0.576168,'UP'
0.469271,'5',0.574468,0.057944,0.576912,'UP'
0.469271,'5',0.595745,0.058815,0.580184,'UP'
0.469271,'5',0.617021,0.057073,0.584499,'UP'
0.469271,'5',0.638298,0.059835,0.58673,'UP'
0.469271,'5',0.659574,0.06539,0.587771,'UP'
0.469271,'5',0.680851,0.056683,0.570217,'UP'
0.469271,'5',0.702128,0.057133,0.559209,'UP'
0.469271,'5',0.723404,0.049267,0.530646,'UP'
0.469271,'5',0.744681,0.046505,0.508777,'UP'
0.469271,'5',0.765957,0.045334,0.487801,'UP'
0.469271,'5',0.787234,0.046535,0.496281,'UP'
0.469271,'5',0.808511,0.047946,0.504909,'UP'
0.469271,'5',0.829787,0.047676,0.487057,'UP'
0.469271,'5',0.851064,0.045004,0.443916,'DOWN'
0.469271,'5',0.87234,0.040291,0.399137,'DOWN'
0.469271,'5',0.893617,0.045635,0.431122,'DOWN'
0.469271,'5',0.914894,0.044704,0.439899,'DOWN'
0.469271,'5',0.93617,0.046325,0.450759,'DOWN'
0.469271,'5',0.957447,0.045485,0.44823,'DOWN'
0.469271,'5',0.978723,0.048157,0.439899,'UP'
0.469271,'5',1,0.046986,0.410443,'DOWN'
0.469316,'6',0,0.041492,0.363285,'DOWN'
0.469316,'6',0.021277,0.030323,0.300208,'DOWN'
0.469316,'6',0.042553,0.028642,0.245611,'DOWN'
0.469316,'6',0.06383,0.028071,0.200238,'DOWN'
0.469316,'6',0.085106,0.027921,0.163939,'DOWN'
0.469316,'6',0.106383,0.027951,0.144154,'DOWN'
0.469316,'6',0.12766,0.027381,0.136864,'DOWN'
0.469316,'6',0.148936,0.027981,0.139393,'DOWN'
0.469316,'6',0.170213,0.033505,0.170039,'DOWN'
0.469316,'6',0.191489,0.040531,0.211693,'DOWN'
0.469316,'6',0.212766,0.041792,0.294109,'DOWN'
0.469316,'6',0.234043,0.046475,0.375037,'DOWN'
0.469316,'6',0.255319,0.046896,0.396906,'DOWN'
0.469316,'6',0.276596,0.054702,0.462809,'UP'
0.469316,'6',0.297872,0.054612,0.492264,'UP'
0.469316,'6',0.319149,0.055422,0.504612,'UP'
0.469316,'6',0.340426,0.092861,0.559655,'UP'
